日期,景点,省份,市,客流指数
2023-7-26,三亚大小洞天旅游区,海南省,三亚市,1.23
2023-7-26,南山海上观音,海南省,三亚市,1.06
2023-7-26,亚龙湾国际玫瑰谷,海南省,三亚市,0.92
2023-7-26,古崖州城,海南省,三亚市,0.45
2023-7-26,梦幻水上乐园,海南省,三亚市,0.41
2023-7-26,水稻国家公园,海南省,三亚市,0.15
2023-7-27,三亚湾,海南省,三亚市,8.49
2023-7-27,三亚南山文化旅游区,海南省,三亚市,7.41
2023-7-27,亚龙湾热带天堂森林公园,海南省,三亚市,5.1
2023-7-27,天涯海角游览区,海南省,三亚市,4.34
2023-7-27,大东海旅游区,海南省,三亚市,2.78
2023-7-27,亚龙湾爱立方滨海乐园,海南省,三亚市,2.42
2023-7-27,椰梦长廊,海南省,三亚市,2.31
2023-7-27,鹿回头风景区,海南省,三亚市,2.03
2023-7-27,三亚千古情景区,海南省,三亚市,1.97
2023-7-27,小洞天,海南省,三亚市,1.47
2023-7-27,三亚西岛旅游区,海南省,三亚市,1.45
2023-7-27,三亚海昌梦幻海洋不夜城,海南省,三亚市,1.44
2023-7-27,三亚大小洞天旅游区,海南省,三亚市,1.18
2023-7-27,南山海上观音,海南省,三亚市,0.97
2023-7-27,亚龙湾国际玫瑰谷,海南省,三亚市,0.89
2023-7-27,古崖州城,海南省,三亚市,0.47
2023-7-27,梦幻水上乐园,海南省,三亚市,0.4
2023-7-27,水稻国家公园,海南省,三亚市,0.15
2023-7-28,三亚湾,海南省,三亚市,8.34
2023-7-28,三亚南山文化旅游区,海南省,三亚市,7.5
2023-7-28,亚龙湾热带天堂森林公园,海南省,三亚市,4.92
2023-7-28,天涯海角游览区,海南省,三亚市,4.31
2023-7-28,大东海旅游区,海南省,三亚市,2.91
2023-7-28,亚龙湾爱立方滨海乐园,海南省,三亚市,2.4
2023-7-28,椰梦长廊,海南省,三亚市,2.19
2023-7-28,三亚千古情景区,海南省,三亚市,2.07
2023-7-28,鹿回头风景区,海南省,三亚市,1.88
2023-7-28,小洞天,海南省,三亚市,1.49
2023-7-28,三亚海昌梦幻海洋不夜城,海南省,三亚市,1.45
2023-7-28,三亚西岛旅游区,海南省,三亚市,1.37
2023-7-28,三亚大小洞天旅游区,海南省,三亚市,1.25
2023-7-28,南山海上观音,海南省,三亚市,0.99
2023-7-28,亚龙湾国际玫瑰谷,海南省,三亚市,0.94
2023-7-28,古崖州城,海南省,三亚市,0.47
2023-7-28,梦幻水上乐园,海南省,三亚市,0.38
2023-7-28,水稻国家公园,海南省,三亚市,0.13
2023-7-29,三亚湾,海南省,三亚市,8.48
2023-7-29,三亚南山文化旅游区,海南省,三亚市,7.86
2023-7-29,亚龙湾热带天堂森林公园,海南省,三亚市,4.96
2023-7-29,天涯海角游览区,海南省,三亚市,4.36
2023-7-29,大东海旅游区,海南省,三亚市,2.97
2023-7-29,亚龙湾爱立方滨海乐园,海南省,三亚市,2.45
2023-7-29,椰梦长廊,海南省,三亚市,2.25
2023-7-29,三亚千古情景区,海南省,三亚市,2.11
2023-7-29,鹿回头风景区,海南省,三亚市,1.96
2023-7-29,三亚海昌梦幻海洋不夜城,海南省,三亚市,1.55
2023-7-29,小洞天,海南省,三亚市,1.52
2023-7-29,三亚西岛旅游区,海南省,三亚市,1.41
2023-7-29,三亚大小洞天旅游区,海南省,三亚市,1.31
2023-7-29,南山海上观音,海南省,三亚市,1.1
2023-7-29,亚龙湾国际玫瑰谷,海南省,三亚市,0.99
2023-7-29,梦幻水上乐园,海南省,三亚市,0.61
2023-7-29,古崖州城,海南省,三亚市,0.44
2023-7-29,水稻国家公园,海南省,三亚市,0.14
2023-7-30,三亚湾,海南省,三亚市,8.2
2023-7-30,三亚南山文化旅游区,海南省,三亚市,7.89
2023-7-30,亚龙湾热带天堂森林公园,海南省,三亚市,5.06
2023-7-30,天涯海角游览区,海南省,三亚市,4.29
2023-7-30,大东海旅游区,海南省,三亚市,2.94
2023-7-30,亚龙湾爱立方滨海乐园,海南省,三亚市,2.43
2023-7-30,椰梦长廊,海南省,三亚市,2.22
2023-7-30,三亚千古情景区,海南省,三亚市,2.1
2023-7-30,鹿回头风景区,海南省,三亚市,1.97
2023-7-30,三亚海昌梦幻海洋不夜城,海南省,三亚市,1.56
2023-7-30,小洞天,海南省,三亚市,1.55
2023-7-30,三亚西岛旅游区,海南省,三亚市,1.38
2023-7-30,三亚大小洞天旅游区,海南省,三亚市,1.29
2023-7-30,南山海上观音,海南省,三亚市,1.08
2023-7-30,亚龙湾国际玫瑰谷,海南省,三亚市,0.93
2023-7-30,梦幻水上乐园,海南省,三亚市,0.58
2023-7-30,古崖州城,海南省,三亚市,0.43
2023-7-30,水稻国家公园,海南省,三亚市,0.13
2023-7-31,三亚湾,海南省,三亚市,8.05
2023-7-31,三亚南山文化旅游区,海南省,三亚市,7.76
2023-7-31,亚龙湾热带天堂森林公园,海南省,三亚市,5
2023-7-31,天涯海角游览区,海南省,三亚市,4.69
2023-7-31,大东海旅游区,海南省,三亚市,2.79
2023-7-31,亚龙湾爱立方滨海乐园,海南省,三亚市,2.4
2023-7-31,三亚千古情景区,海南省,三亚市,2.13
2023-7-31,椰梦长廊,海南省,三亚市,2.13
2023-7-31,鹿回头风景区,海南省,三亚市,1.87
2023-7-31,小洞天,海南省,三亚市,1.55
2023-7-31,三亚海昌梦幻海洋不夜城,海南省,三亚市,1.4
2023-7-31,三亚西岛旅游区,海南省,三亚市,1.4
2023-7-31,三亚大小洞天旅游区,海南省,三亚市,1.24
2023-7-31,南山海上观音,海南省,三亚市,1
2023-7-31,亚龙湾国际玫瑰谷,海南省,三亚市,0.93
2023-7-31,梦幻水上乐园,海南省,三亚市,0.49
2023-7-31,古崖州城,海南省,三亚市,0.43
2023-7-31,水稻国家公园,海南省,三亚市,0.13
2023-8-1,三亚湾,海南省,三亚市,6.08
2023-8-1,三亚南山文化旅游区,海南省,三亚市,5.5
2023-8-1,亚龙湾热带天堂森林公园,海南省,三亚市,3.43
2023-8-1,天涯海角游览区,海南省,三亚市,3.15
2023-8-1,大东海旅游区,海南省,三亚市,2.31
2023-8-1,三亚千古情景区,海南省,三亚市,2.12
2023-8-1,亚龙湾爱立方滨海乐园,海南省,三亚市,1.82
2023-8-1,椰梦长廊,海南省,三亚市,1.46
2023-8-1,三亚海昌梦幻海洋不夜城,海南省,三亚市,1.41
2023-8-1,鹿回头风景区,海南省,三亚市,1.35
2023-8-1,小洞天,海南省,三亚市,1.05
2023-8-1,三亚西岛旅游区,海南省,三亚市,0.92
2023-8-1,三亚大小洞天旅游区,海南省,三亚市,0.76
2023-8-1,亚龙湾国际玫瑰谷,海南省,三亚市,0.72
2023-8-1,南山海上观音,海南省,三亚市,0.59
2023-8-1,古崖州城,海南省,三亚市,0.4
2023-8-1,梦幻水上乐园,海南省,三亚市,0.28
2023-8-1,水稻国家公园,海南省,三亚市,0.12
2023-8-2,三亚南山文化旅游区,海南省,三亚市,8.42
2023-8-2,三亚湾,海南省,三亚市,6.93
2023-8-2,亚龙湾热带天堂森林公园,海南省,三亚市,5.43
2023-8-2,天涯海角游览区,海南省,三亚市,4.58
2023-8-2,大东海旅游区,海南省,三亚市,2.64
2023-8-2,亚龙湾爱立方滨海乐园,海南省,三亚市,2.53
2023-8-2,三亚千古情景区,海南省,三亚市,1.99
2023-8-2,鹿回头风景区,海南省,三亚市,1.79
2023-8-2,椰梦长廊,海南省,三亚市,1.74
2023-8-2,小洞天,海南省,三亚市,1.41
2023-8-2,三亚西岛旅游区,海南省,三亚市,1.39
2023-8-2,三亚海昌梦幻海洋不夜城,海南省,三亚市,1.37
2023-8-2,三亚大小洞天旅游区,海南省,三亚市,1.19
2023-8-2,南山海上观音,海南省,三亚市,1.12
2023-8-2,亚龙湾国际玫瑰谷,海南省,三亚市,0.87
2023-8-2,古崖州城,海南省,三亚市,0.38
2023-8-2,梦幻水上乐园,海南省,三亚市,0.37
2023-8-2,水稻国家公园,海南省,三亚市,0.15
2023-8-3,三亚南山文化旅游区,海南省,三亚市,8.71
2023-8-3,三亚湾,海南省,三亚市,7.7
2023-8-3,亚龙湾热带天堂森林公园,海南省,三亚市,5.46
2023-8-3,天涯海角游览区,海南省,三亚市,5.35
2023-8-3,大东海旅游区,海南省,三亚市,2.97
2023-8-3,亚龙湾爱立方滨海乐园,海南省,三亚市,2.55
2023-8-3,三亚千古情景区,海南省,三亚市,2.32
2023-8-3,椰梦长廊,海南省,三亚市,2.07
2023-8-3,鹿回头风景区,海南省,三亚市,2.05
2023-8-3,小洞天,海南省,三亚市,1.63
2023-8-3,三亚海昌梦幻海洋不夜城,海南省,三亚市,1.5
2023-8-3,三亚大小洞天旅游区,海南省,三亚市,1.46
2023-8-3,南山海上观音,海南省,三亚市,1.26
2023-8-3,三亚西岛旅游区,海南省,三亚市,0.94
2023-8-3,亚龙湾国际玫瑰谷,海南省,三亚市,0.91
2023-8-3,梦幻水上乐园,海南省,三亚市,0.41
2023-8-3,古崖州城,海南省,三亚市,0.4
2023-8-3,水稻国家公园,海南省,三亚市,0.15
2023-8-4,三亚南山文化旅游区,海南省,三亚市,8.71
2023-8-4,三亚湾,海南省,三亚市,8.32
2023-8-4,亚龙湾热带天堂森林公园,海南省,三亚市,5.63
2023-8-4,天涯海角游览区,海南省,三亚市,5.38
2023-8-4,大东海旅游区,海南省,三亚市,3.01
2023-8-4,亚龙湾爱立方滨海乐园,海南省,三亚市,2.48
2023-8-4,三亚千古情景区,海南省,三亚市,2.19
2023-8-4,椰梦长廊,海南省,三亚市,2.16
2023-8-4,鹿回头风景区,海南省,三亚市,2.03
2023-8-4,小洞天,海南省,三亚市,1.69
2023-8-4,三亚西岛旅游区,海南省,三亚市,1.67
2023-8-4,三亚海昌梦幻海洋不夜城,海南省,三亚市,1.54
2023-8-4,三亚大小洞天旅游区,海南省,三亚市,1.47
2023-8-4,南山海上观音,海南省,三亚市,1.28
2023-8-4,亚龙湾国际玫瑰谷,海南省,三亚市,0.94
2023-8-4,古崖州城,海南省,三亚市,0.44
2023-8-4,梦幻水上乐园,海南省,三亚市,0.44
2023-8-4,水稻国家公园,海南省,三亚市,0.17
2023-8-5,三亚南山文化旅游区,海南省,三亚市,13.06
2023-8-5,三亚湾,海南省,三亚市,8.43
2023-8-5,亚龙湾热带天堂森林公园,海南省,三亚市,5.55
2023-8-5,天涯海角游览区,海南省,三亚市,5.16
2023-8-5,大东海旅游区,海南省,三亚市,3.07
2023-8-5,亚龙湾爱立方滨海乐园,海南省,三亚市,2.68
2023-8-5,三亚千古情景区,海南省,三亚市,2.33
2023-8-5,南山海上观音,海南省,三亚市,2.26
2023-8-5,鹿回头风景区,海南省,三亚市,2.14
2023-8-5,椰梦长廊,海南省,三亚市,2.13
2023-8-5,小洞天,海南省,三亚市,1.77
2023-8-5,三亚海昌梦幻海洋不夜城,海南省,三亚市,1.66
2023-8-5,三亚大小洞天旅游区,海南省,三亚市,1.62
2023-8-5,三亚西岛旅游区,海南省,三亚市,1.61
2023-8-5,亚龙湾国际玫瑰谷,海南省,三亚市,0.98
2023-8-5,梦幻水上乐园,海南省,三亚市,0.51
2023-8-5,古崖州城,海南省,三亚市,0.48
2023-8-5,水稻国家公园,海南省,三亚市,0.17
2023-8-6,三亚南山文化旅游区,海南省,三亚市,8.69
2023-8-6,三亚湾,海南省,三亚市,6.86
2023-8-6,亚龙湾热带天堂森林公园,海南省,三亚市,5.2
2023-8-6,天涯海角游览区,海南省,三亚市,4.78
2023-8-6,大东海旅游区,海南省,三亚市,2.61
2023-8-6,亚龙湾爱立方滨海乐园,海南省,三亚市,2.31
2023-8-6,三亚千古情景区,海南省,三亚市,1.88
2023-8-6,鹿回头风景区,海南省,三亚市,1.82
2023-8-6,椰梦长廊,海南省,三亚市,1.76
2023-8-6,小洞天,海南省,三亚市,1.63
2023-8-6,三亚大小洞天旅游区,海南省,三亚市,1.53
2023-8-6,南山海上观音,海南省,三亚市,1.36
2023-8-6,三亚海昌梦幻海洋不夜城,海南省,三亚市,1.35
2023-8-6,三亚西岛旅游区,海南省,三亚市,1.35
2023-8-6,亚龙湾国际玫瑰谷,海南省,三亚市,0.9
2023-8-6,梦幻水上乐园,海南省,三亚市,0.45
2023-8-6,古崖州城,海南省,三亚市,0.39
2023-8-6,水稻国家公园,海南省,三亚市,0.14
2023-8-7,三亚南山文化旅游区,海南省,三亚市,8.78
2023-8-7,三亚湾,海南省,三亚市,8.75
2023-8-7,亚龙湾热带天堂森林公园,海南省,三亚市,5.75
2023-8-7,天涯海角游览区,海南省,三亚市,4.86
2023-8-7,大东海旅游区,海南省,三亚市,3.13
2023-8-7,亚龙湾爱立方滨海乐园,海南省,三亚市,2.57
2023-8-7,三亚千古情景区,海南省,三亚市,2.26
2023-8-7,椰梦长廊,海南省,三亚市,2.23
2023-8-7,鹿回头风景区,海南省,三亚市,2.06
2023-8-7,小洞天,海南省,三亚市,1.69
2023-8-7,三亚海昌梦幻海洋不夜城,海南省,三亚市,1.57
2023-8-7,三亚西岛旅游区,海南省,三亚市,1.55
2023-8-7,三亚大小洞天旅游区,海南省,三亚市,1.52
2023-8-7,南山海上观音,海南省,三亚市,1.25
2023-8-7,亚龙湾国际玫瑰谷,海南省,三亚市,1
2023-8-7,梦幻水上乐园,海南省,三亚市,0.5
2023-8-7,古崖州城,海南省,三亚市,0.41
2023-8-7,水稻国家公园,海南省,三亚市,0.14
2023-8-8,三亚南山文化旅游区,海南省,三亚市,8.87
2023-8-8,三亚湾,海南省,三亚市,8.84
2023-8-8,亚龙湾热带天堂森林公园,海南省,三亚市,5.97
2023-8-8,天涯海角游览区,海南省,三亚市,5.03
2023-8-8,大东海旅游区,海南省,三亚市,3.2
2023-8-8,亚龙湾爱立方滨海乐园,海南省,三亚市,2.65
2023-8-8,椰梦长廊,海南省,三亚市,2.33
2023-8-8,三亚千古情景区,海南省,三亚市,2.27
2023-8-8,鹿回头风景区,海南省,三亚市,2.17
2023-8-8,小洞天,海南省,三亚市,1.69
2023-8-8,三亚西岛旅游区,海南省,三亚市,1.62
2023-8-8,三亚海昌梦幻海洋不夜城,海南省,三亚市,1.59
2023-8-8,三亚大小洞天旅游区,海南省,三亚市,1.43
2023-8-8,南山海上观音,海南省,三亚市,1.22
2023-8-8,亚龙湾国际玫瑰谷,海南省,三亚市,1.05
2023-8-8,梦幻水上乐园,海南省,三亚市,0.5
2023-8-8,古崖州城,海南省,三亚市,0.48
2023-8-8,水稻国家公园,海南省,三亚市,0.16
2023-8-9,三亚南山文化旅游区,海南省,三亚市,8.95
2023-8-9,三亚湾,海南省,三亚市,8.94
2023-8-9,亚龙湾热带天堂森林公园,海南省,三亚市,5.98
2023-8-9,天涯海角游览区,海南省,三亚市,5.16
2023-8-9,大东海旅游区,海南省,三亚市,3.21
2023-8-9,亚龙湾爱立方滨海乐园,海南省,三亚市,2.62
2023-8-9,三亚千古情景区,海南省,三亚市,2.34
2023-8-9,椰梦长廊,海南省,三亚市,2.27
2023-8-9,鹿回头风景区,海南省,三亚市,2.07
2023-8-9,三亚海昌梦幻海洋不夜城,海南省,三亚市,1.65
2023-8-9,小洞天,海南省,三亚市,1.61
2023-8-9,三亚西岛旅游区,海南省,三亚市,1.56
2023-8-9,三亚大小洞天旅游区,海南省,三亚市,1.39
2023-8-9,南山海上观音,海南省,三亚市,1.26
2023-8-9,亚龙湾国际玫瑰谷,海南省,三亚市,1.03
2023-8-9,梦幻水上乐园,海南省,三亚市,0.5
2023-8-9,古崖州城,海南省,三亚市,0.43
2023-8-9,水稻国家公园,海南省,三亚市,0.14
2023-8-10,三亚南山文化旅游区,海南省,三亚市,8.92
2023-8-10,三亚湾,海南省,三亚市,8.56
2023-8-10,亚龙湾热带天堂森林公园,海南省,三亚市,5.59
2023-8-10,天涯海角游览区,海南省,三亚市,5.13
2023-8-10,大东海旅游区,海南省,三亚市,3.03
2023-8-10,亚龙湾爱立方滨海乐园,海南省,三亚市,2.56
2023-8-10,三亚千古情景区,海南省,三亚市,2.27
2023-8-10,椰梦长廊,海南省,三亚市,2.19
2023-8-10,鹿回头风景区,海南省,三亚市,2.06
2023-8-10,三亚海昌梦幻海洋不夜城,海南省,三亚市,1.6
2023-8-10,三亚西岛旅游区,海南省,三亚市,1.6
2023-8-10,小洞天,海南省,三亚市,1.55
2023-8-10,三亚大小洞天旅游区,海南省,三亚市,1.35
2023-8-10,南山海上观音,海南省,三亚市,1.21
2023-8-10,亚龙湾国际玫瑰谷,海南省,三亚市,0.95
2023-8-10,梦幻水上乐园,海南省,三亚市,0.42
2023-8-10,古崖州城,海南省,三亚市,0.42
2023-8-10,水稻国家公园,海南省,三亚市,0.14
2023-8-11,三亚湾,海南省,三亚市,8.22
2023-8-11,三亚南山文化旅游区,海南省,三亚市,8.13
2023-8-11,亚龙湾热带天堂森林公园,海南省,三亚市,5.54
2023-8-11,天涯海角游览区,海南省,三亚市,4.8
2023-8-11,大东海旅游区,海南省,三亚市,2.97
2023-8-11,亚龙湾爱立方滨海乐园,海南省,三亚市,2.5
2023-8-11,三亚千古情景区,海南省,三亚市,2.15
2023-8-11,椰梦长廊,海南省,三亚市,2.11
2023-8-11,鹿回头风景区,海南省,三亚市,2.06
2023-8-11,三亚海昌梦幻海洋不夜城,海南省,三亚市,1.58
2023-8-11,小洞天,海南省,三亚市,1.53
2023-8-11,三亚西岛旅游区,海南省,三亚市,1.48
2023-8-11,三亚大小洞天旅游区,海南省,三亚市,1.29
2023-8-11,南山海上观音,海南省,三亚市,1.1
2023-8-11,亚龙湾国际玫瑰谷,海南省,三亚市,0.98
2023-8-11,梦幻水上乐园,海南省,三亚市,0.44
2023-8-11,古崖州城,海南省,三亚市,0.39
2023-8-11,水稻国家公园,海南省,三亚市,0.15
2023-8-12,三亚南山文化旅游区,海南省,三亚市,9.23
2023-8-12,三亚湾,海南省,三亚市,8.04
2023-8-12,亚龙湾热带天堂森林公园,海南省,三亚市,5.61
2023-8-12,天涯海角游览区,海南省,三亚市,5.02
2023-8-12,大东海旅游区,海南省,三亚市,3.14
2023-8-12,亚龙湾爱立方滨海乐园,海南省,三亚市,2.45
2023-8-12,三亚千古情景区,海南省,三亚市,2.32
2023-8-12,鹿回头风景区,海南省,三亚市,2.13
2023-8-12,椰梦长廊,海南省,三亚市,2.07
2023-8-12,小洞天,海南省,三亚市,1.75
2023-8-12,三亚海昌梦幻海洋不夜城,海南省,三亚市,1.71
2023-8-12,三亚西岛旅游区,海南省,三亚市,1.56
2023-8-12,三亚大小洞天旅游区,海南省,三亚市,1.53
2023-8-12,南山海上观音,海南省,三亚市,1.32
2023-8-12,亚龙湾国际玫瑰谷,海南省,三亚市,1.06
2023-8-12,梦幻水上乐园,海南省,三亚市,0.57
2023-8-12,古崖州城,海南省,三亚市,0.49
2023-8-12,水稻国家公园,海南省,三亚市,0.16
2023-8-13,三亚南山文化旅游区,海南省,三亚市,9.53
2023-8-13,三亚湾,海南省,三亚市,8.14
2023-8-13,亚龙湾热带天堂森林公园,海南省,三亚市,5.59
2023-8-13,天涯海角游览区,海南省,三亚市,4.96
2023-8-13,大东海旅游区,海南省,三亚市,3.19
2023-8-13,亚龙湾爱立方滨海乐园,海南省,三亚市,2.34
2023-8-13,三亚千古情景区,海南省,三亚市,2.15
2023-8-13,椰梦长廊,海南省,三亚市,2.13
2023-8-13,鹿回头风景区,海南省,三亚市,2.12
2023-8-13,三亚海昌梦幻海洋不夜城,海南省,三亚市,1.7
2023-8-13,小洞天,海南省,三亚市,1.66
2023-8-13,三亚西岛旅游区,海南省,三亚市,1.61
2023-8-13,三亚大小洞天旅游区,海南省,三亚市,1.46
2023-8-13,南山海上观音,海南省,三亚市,1.37
2023-8-13,亚龙湾国际玫瑰谷,海南省,三亚市,0.94
2023-8-13,梦幻水上乐园,海南省,三亚市,0.52
2023-8-13,古崖州城,海南省,三亚市,0.46
2023-8-13,水稻国家公园,海南省,三亚市,0.15
2023-8-14,三亚南山文化旅游区,海南省,三亚市,8.42
